timestamp;customer_no;location;spend_time;location_next
2019-09-05 21:15:00;5893;checkout;6;checkout
2019-09-05 21:15:00;5894;dairy;11;dairy
2019-09-05 21:15:00;5895;spices;14;dairy
2019-09-05 21:15:00;5896;dairy;6;checkout
2019-09-05 21:16:00;5843;fruit;34;fruit
2019-09-05 21:16:00;5872;dairy;25;dairy
2019-09-05 21:16:00;5881;dairy;14;checkout
2019-09-05 21:16:00;5889;spices;10;checkout
2019-09-05 21:16:00;5890;dairy;9;checkout
2019-09-05 21:16:00;5891;dairy;13;spices
2019-09-05 21:16:00;5894;dairy;11;dairy
2019-09-05 21:16:00;5895;dairy;14;dairy
2019-09-05 21:16:00;5896;checkout;6;checkout
2019-09-05 21:16:00;5897;entrance;4;drinks
2019-09-05 21:16:00;5898;entrance;5;fruit
2019-09-05 21:16:00;5899;entrance;3;fruit
2019-09-05 21:17:00;5843;fruit;34;fruit
2019-09-05 21:17:00;5872;dairy;25;dairy
2019-09-05 21:17:00;5881;checkout;14;checkout
2019-09-05 21:17:00;5889;checkout;10;checkout
2019-09-05 21:17:00;5890;checkout;9;checkout
2019-09-05 21:17:00;5891;spices;13;drinks
2019-09-05 21:17:00;5894;dairy;11;dairy
2019-09-05 21:17:00;5895;dairy;14;dairy
2019-09-05 21:17:00;5897;drinks;4;drinks
2019-09-05 21:17:00;5898;fruit;5;fruit
2019-09-05 21:17:00;5899;fruit;3;fruit
2019-09-05 21:18:00;5843;fruit;34;fruit
2019-09-05 21:18:00;5872;dairy;25;dairy
2019-09-05 21:18:00;5891;drinks;13;drinks
2019-09-05 21:18:00;5894;dairy;11;dairy
2019-09-05 21:18:00;5895;dairy;14;dairy
2019-09-05 21:18:00;5897;drinks;4;drinks
2019-09-05 21:18:00;5898;fruit;5;fruit
2019-09-05 21:18:00;5899;fruit;3;checkout
2019-09-05 21:19:00;5843;fruit;34;fruit
2019-09-05 21:19:00;5872;dairy;25;dairy
2019-09-05 21:19:00;5891;drinks;13;drinks
2019-09-05 21:19:00;5894;dairy;11;checkout
2019-09-05 21:19:00;5895;dairy;14;dairy
2019-09-05 21:19:00;5897;drinks;4;checkout
2019-09-05 21:19:00;5898;fruit;5;fruit
2019-09-05 21:19:00;5899;checkout;3;checkout
2019-09-05 21:19:00;5900;entrance;2;fruit
2019-09-05 21:19:00;5901;entrance;7;drinks
2019-09-05 21:19:00;5902;entrance;2;drinks
2019-09-05 21:20:00;5843;fruit;34;fruit
2019-09-05 21:20:00;5872;dairy;25;dairy
2019-09-05 21:20:00;5891;drinks;13;checkout
2019-09-05 21:20:00;5894;checkout;11;checkout
2019-09-05 21:20:00;5895;dairy;14;dairy
2019-09-05 21:20:00;5897;checkout;4;checkout
2019-09-05 21:20:00;5898;fruit;5;checkout
2019-09-05 21:20:00;5900;fruit;2;checkout
2019-09-05 21:20:00;5901;drinks;7;drinks
2019-09-05 21:20:00;5902;drinks;2;checkout
2019-09-05 21:20:00;5903;entrance;10;fruit
2019-09-05 21:20:00;5904;entrance;10;drinks
2019-09-05 21:21:00;5843;fruit;34;fruit
2019-09-05 21:21:00;5872;dairy;25;dairy
2019-09-05 21:21:00;5891;checkout;13;checkout
2019-09-05 21:21:00;5895;dairy;14;dairy
2019-09-05 21:21:00;5898;checkout;5;checkout
2019-09-05 21:21:00;5900;checkout;2;checkout
2019-09-05 21:21:00;5901;drinks;7;spices
2019-09-05 21:21:00;5902;checkout;2;checkout
2019-09-05 21:21:00;5903;fruit;10;fruit
2019-09-05 21:21:00;5904;drinks;10;drinks
2019-09-05 21:22:00;5843;fruit;34;fruit
2019-09-05 21:22:00;5872;dairy;25;checkout
2019-09-05 21:22:00;5895;dairy;14;checkout
2019-09-05 21:22:00;5901;spices;7;drinks
2019-09-05 21:22:00;5903;fruit;10;fruit
2019-09-05 21:22:00;5904;drinks;10;spices
2019-09-05 21:23:00;5843;fruit;34;checkout
2019-09-05 21:23:00;5872;checkout;25;checkout
2019-09-05 21:23:00;5895;checkout;14;checkout
2019-09-05 21:23:00;5901;drinks;7;drinks
2019-09-05 21:23:00;5903;fruit;10;drinks
2019-09-05 21:23:00;5904;spices;10;dairy
2019-09-05 21:24:00;5843;checkout;34;checkout
2019-09-05 21:24:00;5901;drinks;7;drinks
2019-09-05 21:24:00;5903;drinks;10;drinks
2019-09-05 21:24:00;5904;dairy;10;dairy
2019-09-05 21:25:00;5901;drinks;7;checkout
2019-09-05 21:25:00;5903;drinks;10;drinks
2019-09-05 21:25:00;5904;dairy;10;dairy
2019-09-05 21:26:00;5901;checkout;7;checkout
2019-09-05 21:26:00;5903;drinks;10;drinks
2019-09-05 21:26:00;5904;dairy;10;dairy
2019-09-05 21:26:00;5905;entrance;3;drinks
2019-09-05 21:26:00;5906;entrance;10;spices
2019-09-05 21:27:00;5903;drinks;10;drinks
2019-09-05 21:27:00;5904;dairy;10;dairy
2019-09-05 21:27:00;5905;drinks;3;fruit
2019-09-05 21:27:00;5906;spices;10;dairy
2019-09-05 21:28:00;5903;drinks;10;drinks
2019-09-05 21:28:00;5904;dairy;10;drinks
2019-09-05 21:28:00;5905;fruit;3;checkout
2019-09-05 21:28:00;5906;dairy;10;dairy
2019-09-05 21:28:00;5907;entrance;7;dairy
2019-09-05 21:28:00;5908;entrance;4;fruit
2019-09-05 21:28:00;5909;entrance;2;drinks
2019-09-05 21:28:00;5910;entrance;12;fruit
2019-09-05 21:28:00;5911;entrance;4;dairy
2019-09-05 21:28:00;5912;entrance;5;fruit
2019-09-05 21:28:00;5913;entrance;8;fruit
2019-09-05 21:29:00;5903;drinks;10;checkout
2019-09-05 21:29:00;5904;drinks;10;checkout
2019-09-05 21:29:00;5905;checkout;3;checkout
2019-09-05 21:29:00;5906;dairy;10;dairy
2019-09-05 21:29:00;5907;dairy;7;dairy
2019-09-05 21:29:00;5908;fruit;4;fruit
2019-09-05 21:29:00;5909;drinks;2;checkout
2019-09-05 21:29:00;5910;fruit;12;drinks
2019-09-05 21:29:00;5911;dairy;4;drinks
2019-09-05 21:29:00;5912;fruit;5;fruit
2019-09-05 21:29:00;5913;fruit;8;spices
2019-09-05 21:29:00;5914;entrance;4;spices
2019-09-05 21:29:00;5915;entrance;11;spices
2019-09-05 21:29:00;5916;entrance;4;spices
2019-09-05 21:29:00;5917;entrance;6;fruit
2019-09-05 21:30:00;5903;checkout;10;checkout
2019-09-05 21:30:00;5904;checkout;10;checkout
2019-09-05 21:30:00;5906;dairy;10;dairy
2019-09-05 21:30:00;5907;dairy;7;spices
2019-09-05 21:30:00;5908;fruit;4;fruit
2019-09-05 21:30:00;5909;checkout;2;checkout
2019-09-05 21:30:00;5910;drinks;12;drinks
2019-09-05 21:30:00;5911;drinks;4;drinks
2019-09-05 21:30:00;5912;fruit;5;fruit
2019-09-05 21:30:00;5913;spices;8;dairy
2019-09-05 21:30:00;5914;spices;4;drinks
2019-09-05 21:30:00;5915;spices;11;drinks
2019-09-05 21:30:00;5916;spices;4;spices
2019-09-05 21:30:00;5917;fruit;6;fruit
2019-09-05 21:30:00;5918;entrance;4;fruit
2019-09-05 21:30:00;5919;entrance;15;drinks
2019-09-05 21:31:00;5906;dairy;10;dairy
2019-09-05 21:31:00;5907;spices;7;spices
2019-09-05 21:31:00;5908;fruit;4;checkout
2019-09-05 21:31:00;5910;drinks;12;fruit
2019-09-05 21:31:00;5911;drinks;4;checkout
2019-09-05 21:31:00;5912;fruit;5;fruit
2019-09-05 21:31:00;5913;dairy;8;dairy
2019-09-05 21:31:00;5914;drinks;4;drinks
2019-09-05 21:31:00;5915;drinks;11;drinks
2019-09-05 21:31:00;5916;spices;4;spices
2019-09-05 21:31:00;5917;fruit;6;drinks
2019-09-05 21:31:00;5918;fruit;4;fruit
2019-09-05 21:31:00;5919;drinks;15;drinks
2019-09-05 21:31:00;5920;entrance;2;drinks
2019-09-05 21:31:00;5921;entrance;4;drinks
2019-09-05 21:31:00;5922;entrance;3;fruit
2019-09-05 21:32:00;5906;dairy;10;dairy
2019-09-05 21:32:00;5907;spices;7;dairy
2019-09-05 21:32:00;5908;checkout;4;checkout
2019-09-05 21:32:00;5910;fruit;12;fruit
2019-09-05 21:32:00;5911;checkout;4;checkout
2019-09-05 21:32:00;5912;fruit;5;checkout
2019-09-05 21:32:00;5913;dairy;8;dairy
2019-09-05 21:32:00;5914;drinks;4;checkout
2019-09-05 21:32:00;5915;drinks;11;drinks
2019-09-05 21:32:00;5916;spices;4;checkout
2019-09-05 21:32:00;5917;drinks;6;spices
2019-09-05 21:32:00;5918;fruit;4;fruit
2019-09-05 21:32:00;5919;drinks;15;drinks
2019-09-05 21:32:00;5920;drinks;2;checkout
2019-09-05 21:32:00;5921;drinks;4;spices
2019-09-05 21:32:00;5922;fruit;3;fruit
2019-09-05 21:33:00;5906;dairy;10;dairy
2019-09-05 21:33:00;5907;dairy;7;dairy
2019-09-05 21:33:00;5910;fruit;12;fruit
2019-09-05 21:33:00;5912;checkout;5;checkout
2019-09-05 21:33:00;5913;dairy;8;dairy
2019-09-05 21:33:00;5914;checkout;4;checkout
2019-09-05 21:33:00;5915;drinks;11;drinks
2019-09-05 21:33:00;5916;checkout;4;checkout
2019-09-05 21:33:00;5917;spices;6;spices
2019-09-05 21:33:00;5918;fruit;4;checkout
2019-09-05 21:33:00;5919;drinks;15;drinks
2019-09-05 21:33:00;5920;checkout;2;checkout
2019-09-05 21:33:00;5921;spices;4;spices
2019-09-05 21:33:00;5922;fruit;3;checkout
2019-09-05 21:33:00;5923;entrance;3;dairy
2019-09-05 21:33:00;5924;entrance;3;drinks
2019-09-05 21:33:00;5925;entrance;4;fruit
2019-09-05 21:33:00;5926;entrance;2;dairy
2019-09-05 21:34:00;5906;dairy;10;fruit
2019-09-05 21:34:00;5907;dairy;7;checkout
2019-09-05 21:34:00;5910;fruit;12;drinks
2019-09-05 21:34:00;5913;dairy;8;drinks
2019-09-05 21:34:00;5915;drinks;11;drinks
2019-09-05 21:34:00;5917;spices;6;checkout
2019-09-05 21:34:00;5918;checkout;4;checkout
2019-09-05 21:34:00;5919;drinks;15;drinks
2019-09-05 21:34:00;5921;spices;4;checkout
2019-09-05 21:34:00;5922;checkout;3;checkout
2019-09-05 21:34:00;5923;dairy;3;dairy
2019-09-05 21:34:00;5924;drinks;3;drinks
2019-09-05 21:34:00;5925;fruit;4;fruit
2019-09-05 21:34:00;5926;dairy;2;checkout
2019-09-05 21:34:00;5927;entrance;14;dairy
2019-09-05 21:35:00;5906;fruit;10;checkout
2019-09-05 21:35:00;5907;checkout;7;checkout
2019-09-05 21:35:00;5910;drinks;12;drinks
2019-09-05 21:35:00;5913;drinks;8;checkout
2019-09-05 21:35:00;5915;drinks;11;drinks
2019-09-05 21:35:00;5917;checkout;6;checkout
2019-09-05 21:35:00;5919;drinks;15;drinks
2019-09-05 21:35:00;5921;checkout;4;checkout
2019-09-05 21:35:00;5923;dairy;3;checkout
2019-09-05 21:35:00;5924;drinks;3;checkout
2019-09-05 21:35:00;5925;fruit;4;fruit
2019-09-05 21:35:00;5926;checkout;2;checkout
2019-09-05 21:35:00;5927;dairy;14;drinks
2019-09-05 21:36:00;5906;checkout;10;checkout
2019-09-05 21:36:00;5910;drinks;12;dairy
2019-09-05 21:36:00;5913;checkout;8;checkout
2019-09-05 21:36:00;5915;drinks;11;drinks
2019-09-05 21:36:00;5919;drinks;15;spices
2019-09-05 21:36:00;5923;checkout;3;checkout
2019-09-05 21:36:00;5924;checkout;3;checkout
2019-09-05 21:36:00;5925;fruit;4;checkout
2019-09-05 21:36:00;5927;drinks;14;drinks
2019-09-05 21:37:00;5910;dairy;12;spices
2019-09-05 21:37:00;5915;drinks;11;drinks
2019-09-05 21:37:00;5919;spices;15;spices
2019-09-05 21:37:00;5925;checkout;4;checkout
2019-09-05 21:37:00;5927;drinks;14;spices
2019-09-05 21:37:00;5928;entrance;5;drinks
2019-09-05 21:38:00;5910;spices;12;drinks
2019-09-05 21:38:00;5915;drinks;11;drinks
2019-09-05 21:38:00;5919;spices;15;spices
2019-09-05 21:38:00;5927;spices;14;spices
2019-09-05 21:38:00;5928;drinks;5;dairy
2019-09-05 21:39:00;5910;drinks;12;checkout
2019-09-05 21:39:00;5915;drinks;11;checkout
2019-09-05 21:39:00;5919;spices;15;drinks
2019-09-05 21:39:00;5927;spices;14;drinks
2019-09-05 21:39:00;5928;dairy;5;drinks
2019-09-05 21:40:00;5910;checkout;12;checkout
2019-09-05 21:40:00;5915;checkout;11;checkout
2019-09-05 21:40:00;5919;drinks;15;drinks
2019-09-05 21:40:00;5927;drinks;14;drinks
2019-09-05 21:40:00;5928;drinks;5;drinks
2019-09-05 21:40:00;5929;entrance;5;spices
2019-09-05 21:41:00;5919;drinks;15;drinks
2019-09-05 21:41:00;5927;drinks;14;drinks
2019-09-05 21:41:00;5928;drinks;5;checkout
2019-09-05 21:41:00;5929;spices;5;dairy
2019-09-05 21:42:00;5919;drinks;15;drinks
2019-09-05 21:42:00;5927;drinks;14;fruit
2019-09-05 21:42:00;5928;checkout;5;checkout
2019-09-05 21:42:00;5929;dairy;5;dairy
2019-09-05 21:42:00;5930;entrance;6;fruit
2019-09-05 21:42:00;5931;entrance;4;spices
2019-09-05 21:43:00;5919;drinks;15;drinks
2019-09-05 21:43:00;5927;fruit;14;fruit
2019-09-05 21:43:00;5929;dairy;5;dairy
2019-09-05 21:43:00;5930;fruit;6;dairy
2019-09-05 21:43:00;5931;spices;4;spices
2019-09-05 21:44:00;5919;drinks;15;checkout
2019-09-05 21:44:00;5927;fruit;14;fruit
2019-09-05 21:44:00;5929;dairy;5;checkout
2019-09-05 21:44:00;5930;dairy;6;dairy
2019-09-05 21:44:00;5931;spices;4;drinks
2019-09-05 21:45:00;5919;checkout;15;checkout
2019-09-05 21:45:00;5927;fruit;14;fruit
2019-09-05 21:45:00;5929;checkout;5;checkout
2019-09-05 21:45:00;5930;dairy;6;dairy
2019-09-05 21:45:00;5931;drinks;4;checkout
2019-09-05 21:46:00;5927;fruit;14;dairy
2019-09-05 21:46:00;5930;dairy;6;dairy
2019-09-05 21:46:00;5931;checkout;4;checkout
2019-09-05 21:47:00;5927;dairy;14;checkout
2019-09-05 21:47:00;5930;dairy;6;checkout
2019-09-05 21:47:00;5932;entrance;2;dairy
2019-09-05 21:47:00;5933;entrance;2;dairy
2019-09-05 21:47:00;5934;entrance;2;fruit
2019-09-05 21:47:00;5935;entrance;2;spices
2019-09-05 21:48:00;5927;checkout;14;checkout
2019-09-05 21:48:00;5930;checkout;6;checkout
2019-09-05 21:48:00;5932;dairy;2;checkout
2019-09-05 21:48:00;5933;dairy;2;checkout
2019-09-05 21:48:00;5934;fruit;2;checkout
2019-09-05 21:48:00;5935;spices;2;checkout
2019-09-05 21:49:00;5932;checkout;2;checkout
2019-09-05 21:49:00;5933;checkout;2;checkout
2019-09-05 21:49:00;5934;checkout;2;checkout
2019-09-05 21:49:00;5935;checkout;2;checkout
2019-09-06 06:59:00;5936;entrance;6;dairy
2019-09-06 06:59:00;5937;entrance;2;drinks
2019-09-06 06:59:00;5938;entrance;12;fruit
2019-09-06 07:00:00;5936;dairy;6;dairy
2019-09-06 07:00:00;5937;drinks;2;checkout
2019-09-06 07:00:00;5938;fruit;12;fruit
2019-09-06 07:00:00;5939;entrance;2;drinks
2019-09-06 07:00:00;5940;entrance;15;dairy
2019-09-06 07:01:00;5936;dairy;6;dairy
2019-09-06 07:01:00;5937;checkout;2;checkout
2019-09-06 07:01:00;5938;fruit;12;fruit
2019-09-06 07:01:00;5939;drinks;2;checkout
2019-09-06 07:01:00;5940;dairy;15;dairy
2019-09-06 07:01:00;5941;entrance;9;spices
2019-09-06 07:01:00;5942;entrance;4;dairy
2019-09-06 07:02:00;5936;dairy;6;dairy
2019-09-06 07:02:00;5938;fruit;12;spices
2019-09-06 07:02:00;5939;checkout;2;checkout
2019-09-06 07:02:00;5940;dairy;15;dairy
2019-09-06 07:02:00;5941;spices;9;dairy
2019-09-06 07:02:00;5942;dairy;4;dairy
2019-09-06 07:02:00;5943;entrance;2;fruit
2019-09-06 07:03:00;5936;dairy;6;spices
2019-09-06 07:03:00;5938;spices;12;dairy
2019-09-06 07:03:00;5940;dairy;15;dairy
2019-09-06 07:03:00;5941;dairy;9;dairy
2019-09-06 07:03:00;5942;dairy;4;dairy
2019-09-06 07:03:00;5943;fruit;2;checkout
2019-09-06 07:04:00;5936;spices;6;checkout
2019-09-06 07:04:00;5938;dairy;12;dairy
2019-09-06 07:04:00;5940;dairy;15;dairy
2019-09-06 07:04:00;5941;dairy;9;drinks
2019-09-06 07:04:00;5942;dairy;4;checkout
2019-09-06 07:04:00;5943;checkout;2;checkout
2019-09-06 07:05:00;5936;checkout;6;checkout
2019-09-06 07:05:00;5938;dairy;12;dairy
2019-09-06 07:05:00;5940;dairy;15;dairy
2019-09-06 07:05:00;5941;drinks;9;drinks
2019-09-06 07:05:00;5942;checkout;4;checkout
2019-09-06 07:05:00;5944;entrance;4;fruit
2019-09-06 07:05:00;5945;entrance;6;fruit
2019-09-06 07:05:00;5946;entrance;9;fruit
2019-09-06 07:06:00;5938;dairy;12;dairy
2019-09-06 07:06:00;5940;dairy;15;spices
2019-09-06 07:06:00;5941;drinks;9;drinks
2019-09-06 07:06:00;5944;fruit;4;fruit
2019-09-06 07:06:00;5945;fruit;6;fruit
2019-09-06 07:06:00;5946;fruit;9;fruit
2019-09-06 07:07:00;5938;dairy;12;dairy
2019-09-06 07:07:00;5940;spices;15;drinks
2019-09-06 07:07:00;5941;drinks;9;spices
2019-09-06 07:07:00;5944;fruit;4;dairy
2019-09-06 07:07:00;5945;fruit;6;fruit
2019-09-06 07:07:00;5946;fruit;9;fruit
2019-09-06 07:07:00;5947;entrance;3;fruit
2019-09-06 07:07:00;5948;entrance;4;dairy
2019-09-06 07:07:00;5949;entrance;7;spices
2019-09-06 07:08:00;5938;dairy;12;dairy
2019-09-06 07:08:00;5940;drinks;15;drinks
2019-09-06 07:08:00;5941;spices;9;fruit
2019-09-06 07:08:00;5944;dairy;4;checkout
2019-09-06 07:08:00;5945;fruit;6;fruit
2019-09-06 07:08:00;5946;fruit;9;fruit
2019-09-06 07:08:00;5947;fruit;3;fruit
2019-09-06 07:08:00;5948;dairy;4;drinks
2019-09-06 07:08:00;5949;spices;7;spices
2019-09-06 07:08:00;5950;entrance;5;spices
2019-09-06 07:08:00;5951;entrance;12;fruit
2019-09-06 07:08:00;5952;entrance;11;spices
2019-09-06 07:09:00;5938;dairy;12;dairy
2019-09-06 07:09:00;5940;drinks;15;spices
2019-09-06 07:09:00;5941;fruit;9;checkout
2019-09-06 07:09:00;5944;checkout;4;checkout
2019-09-06 07:09:00;5945;fruit;6;fruit
2019-09-06 07:09:00;5946;fruit;9;fruit
2019-09-06 07:09:00;5947;fruit;3;checkout
2019-09-06 07:09:00;5948;drinks;4;drinks
2019-09-06 07:09:00;5949;spices;7;fruit
2019-09-06 07:09:00;5950;spices;5;spices
2019-09-06 07:09:00;5951;fruit;12;fruit
2019-09-06 07:09:00;5952;spices;11;spices
2019-09-06 07:10:00;5938;dairy;12;checkout
2019-09-06 07:10:00;5940;spices;15;drinks
2019-09-06 07:10:00;5941;checkout;9;checkout
2019-09-06 07:10:00;5945;fruit;6;checkout
2019-09-06 07:10:00;5946;fruit;9;fruit
2019-09-06 07:10:00;5947;checkout;3;checkout
2019-09-06 07:10:00;5948;drinks;4;checkout
2019-09-06 07:10:00;5949;fruit;7;fruit
2019-09-06 07:10:00;5950;spices;5;spices
2019-09-06 07:10:00;5951;fruit;12;dairy
2019-09-06 07:10:00;5952;spices;11;drinks
2019-09-06 07:10:00;5953;entrance;8;fruit
2019-09-06 07:10:00;5954;entrance;7;spices
2019-09-06 07:11:00;5938;checkout;12;checkout
2019-09-06 07:11:00;5940;drinks;15;drinks
2019-09-06 07:11:00;5945;checkout;6;checkout
2019-09-06 07:11:00;5946;fruit;9;drinks
2019-09-06 07:11:00;5948;checkout;4;checkout
2019-09-06 07:11:00;5949;fruit;7;drinks
2019-09-06 07:11:00;5950;spices;5;spices
2019-09-06 07:11:00;5951;dairy;12;dairy
2019-09-06 07:11:00;5952;drinks;11;fruit
2019-09-06 07:11:00;5953;fruit;8;fruit
2019-09-06 07:11:00;5954;spices;7;spices
2019-09-06 07:11:00;5955;entrance;6;fruit
2019-09-06 07:11:00;5956;entrance;9;dairy
2019-09-06 07:11:00;5957;entrance;3;fruit
2019-09-06 07:12:00;5940;drinks;15;drinks
2019-09-06 07:12:00;5946;drinks;9;drinks
2019-09-06 07:12:00;5949;drinks;7;drinks
2019-09-06 07:12:00;5950;spices;5;checkout
2019-09-06 07:12:00;5951;dairy;12;dairy
2019-09-06 07:12:00;5952;fruit;11;dairy
2019-09-06 07:12:00;5953;fruit;8;fruit
2019-09-06 07:12:00;5954;spices;7;fruit
2019-09-06 07:12:00;5955;fruit;6;fruit
2019-09-06 07:12:00;5956;dairy;9;dairy
2019-09-06 07:12:00;5957;fruit;3;drinks
2019-09-06 07:13:00;5940;drinks;15;drinks
2019-09-06 07:13:00;5946;drinks;9;checkout
2019-09-06 07:13:00;5949;drinks;7;checkout
2019-09-06 07:13:00;5950;checkout;5;checkout
2019-09-06 07:13:00;5951;dairy;12;dairy
2019-09-06 07:13:00;5952;dairy;11;dairy
2019-09-06 07:13:00;5953;fruit;8;fruit
2019-09-06 07:13:00;5954;fruit;7;fruit
2019-09-06 07:13:00;5955;fruit;6;fruit
2019-09-06 07:13:00;5956;dairy;9;dairy
2019-09-06 07:13:00;5957;drinks;3;checkout
2019-09-06 07:14:00;5940;drinks;15;checkout
2019-09-06 07:14:00;5946;checkout;9;checkout
2019-09-06 07:14:00;5949;checkout;7;checkout
2019-09-06 07:14:00;5951;dairy;12;dairy
2019-09-06 07:14:00;5952;dairy;11;dairy
2019-09-06 07:14:00;5953;fruit;8;fruit
2019-09-06 07:14:00;5954;fruit;7;fruit
2019-09-06 07:14:00;5955;fruit;6;fruit
2019-09-06 07:14:00;5956;dairy;9;dairy
2019-09-06 07:14:00;5957;checkout;3;checkout
2019-09-06 07:15:00;5940;checkout;15;checkout
2019-09-06 07:15:00;5951;dairy;12;spices
2019-09-06 07:15:00;5952;dairy;11;fruit
2019-09-06 07:15:00;5953;fruit;8;fruit
2019-09-06 07:15:00;5954;fruit;7;fruit
2019-09-06 07:15:00;5955;fruit;6;fruit
2019-09-06 07:15:00;5956;dairy;9;dairy
2019-09-06 07:16:00;5951;spices;12;spices
2019-09-06 07:16:00;5952;fruit;11;fruit
2019-09-06 07:16:00;5953;fruit;8;fruit
2019-09-06 07:16:00;5954;fruit;7;checkout
2019-09-06 07:16:00;5955;fruit;6;checkout
2019-09-06 07:16:00;5956;dairy;9;dairy
2019-09-06 07:17:00;5951;spices;12;fruit
2019-09-06 07:17:00;5952;fruit;11;fruit
2019-09-06 07:17:00;5953;fruit;8;checkout
2019-09-06 07:17:00;5954;checkout;7;checkout
2019-09-06 07:17:00;5955;checkout;6;checkout
2019-09-06 07:17:00;5956;dairy;9;dairy
2019-09-06 07:17:00;5958;entrance;13;dairy
2019-09-06 07:18:00;5951;fruit;12;fruit
2019-09-06 07:18:00;5952;fruit;11;checkout
2019-09-06 07:18:00;5953;checkout;8;checkout
2019-09-06 07:18:00;5956;dairy;9;dairy
2019-09-06 07:18:00;5958;dairy;13;dairy
2019-09-06 07:18:00;5959;entrance;13;dairy
2019-09-06 07:18:00;5960;entrance;9;dairy
2019-09-06 07:18:00;5961;entrance;10;dairy
2019-09-06 07:18:00;5962;entrance;3;spices
2019-09-06 07:18:00;5963;entrance;2;fruit
2019-09-06 07:19:00;5951;fruit;12;checkout
2019-09-06 07:19:00;5952;checkout;11;checkout
2019-09-06 07:19:00;5956;dairy;9;checkout
2019-09-06 07:19:00;5958;dairy;13;dairy
2019-09-06 07:19:00;5959;dairy;13;dairy
2019-09-06 07:19:00;5960;dairy;9;fruit
2019-09-06 07:19:00;5961;dairy;10;dairy
2019-09-06 07:19:00;5962;spices;3;spices
2019-09-06 07:19:00;5963;fruit;2;checkout
2019-09-06 07:19:00;5964;entrance;7;fruit
2019-09-06 07:19:00;5965;entrance;2;fruit
2019-09-06 07:19:00;5966;entrance;23;drinks
2019-09-06 07:20:00;5951;checkout;12;checkout
2019-09-06 07:20:00;5956;checkout;9;checkout
2019-09-06 07:20:00;5958;dairy;13;dairy
2019-09-06 07:20:00;5959;dairy;13;dairy
2019-09-06 07:20:00;5960;fruit;9;fruit
2019-09-06 07:20:00;5961;dairy;10;dairy
2019-09-06 07:20:00;5962;spices;3;checkout
2019-09-06 07:20:00;5963;checkout;2;checkout
2019-09-06 07:20:00;5964;fruit;7;fruit
2019-09-06 07:20:00;5965;fruit;2;checkout
2019-09-06 07:20:00;5966;drinks;23;drinks
2019-09-06 07:21:00;5958;dairy;13;dairy
2019-09-06 07:21:00;5959;dairy;13;dairy
2019-09-06 07:21:00;5960;fruit;9;fruit
2019-09-06 07:21:00;5961;dairy;10;drinks
2019-09-06 07:21:00;5962;checkout;3;checkout
2019-09-06 07:21:00;5964;fruit;7;fruit
2019-09-06 07:21:00;5965;checkout;2;checkout
2019-09-06 07:21:00;5966;drinks;23;drinks
2019-09-06 07:21:00;5967;entrance;5;fruit
2019-09-06 07:21:00;5968;entrance;11;fruit
2019-09-06 07:22:00;5958;dairy;13;dairy
2019-09-06 07:22:00;5959;dairy;13;dairy
2019-09-06 07:22:00;5960;fruit;9;fruit
2019-09-06 07:22:00;5961;drinks;10;drinks
2019-09-06 07:22:00;5964;fruit;7;fruit
2019-09-06 07:22:00;5966;drinks;23;drinks
2019-09-06 07:22:00;5967;fruit;5;fruit
2019-09-06 07:22:00;5968;fruit;11;fruit
2019-09-06 07:22:00;5969;entrance;4;fruit
2019-09-06 07:23:00;5958;dairy;13;dairy
2019-09-06 07:23:00;5959;dairy;13;spices
2019-09-06 07:23:00;5960;fruit;9;dairy
2019-09-06 07:23:00;5961;drinks;10;spices
2019-09-06 07:23:00;5964;fruit;7;dairy
2019-09-06 07:23:00;5966;drinks;23;drinks
2019-09-06 07:23:00;5967;fruit;5;fruit
2019-09-06 07:23:00;5968;fruit;11;fruit
2019-09-06 07:23:00;5969;fruit;4;fruit
2019-09-06 07:23:00;5970;entrance;16;drinks
2019-09-06 07:24:00;5958;dairy;13;dairy
2019-09-06 07:24:00;5959;spices;13;spices
2019-09-06 07:24:00;5960;dairy;9;dairy
2019-09-06 07:24:00;5961;spices;10;spices
2019-09-06 07:24:00;5964;dairy;7;dairy
2019-09-06 07:24:00;5966;drinks;23;fruit
2019-09-06 07:24:00;5967;fruit;5;spices
2019-09-06 07:24:00;5968;fruit;11;fruit
2019-09-06 07:24:00;5969;fruit;4;spices
2019-09-06 07:24:00;5970;drinks;16;drinks
2019-09-06 07:24:00;5971;entrance;4;fruit
2019-09-06 07:24:00;5972;entrance;3;dairy
2019-09-06 07:25:00;5958;dairy;13;dairy
2019-09-06 07:25:00;5959;spices;13;spices
2019-09-06 07:25:00;5960;dairy;9;dairy
2019-09-06 07:25:00;5961;spices;10;spices
2019-09-06 07:25:00;5964;dairy;7;checkout
2019-09-06 07:25:00;5966;fruit;23;dairy
2019-09-06 07:25:00;5967;spices;5;checkout
2019-09-06 07:25:00;5968;fruit;11;fruit
2019-09-06 07:25:00;5969;spices;4;checkout
2019-09-06 07:25:00;5970;drinks;16;drinks
2019-09-06 07:25:00;5971;fruit;4;fruit
2019-09-06 07:25:00;5972;dairy;3;dairy
2019-09-06 07:26:00;5958;dairy;13;dairy
2019-09-06 07:26:00;5959;spices;13;drinks
2019-09-06 07:26:00;5960;dairy;9;checkout
2019-09-06 07:26:00;5961;spices;10;spices
